年级,班级,姓名,语文,数学,外语,物理,化学,生物,政治,历史,地理
本高2023届,1班,花默争,115,100,104,81,77,95,/,/,/
本高2023届,3班,井牧贤,110,97,121,/,/,62,67,63,/
本高2023届,3班,农烽柳,106,70,95.5,/,/,43,73,75,/
本高2023届,4班,薄湘宝,111,77,126,/,/,/,79,76,70
本高2023届,4班,伍牧飞,109,67,111.5,/,/,65,82,71,/
本高2023届,4班,幸余举,49,61,63,/,/,/,78,47,43
本高2023届,4班,谭令雄,102,/,127,/,/,/,33,72,32
本高2023届,5班,郜潇坦,104,88,110,65,41,/,/,/,50
本高2023届,5班,孟耘妃,108,66,115,41,50,/,/,/,44
本高2023届,6班,周娣娅,120,86,117.5,84,60,75,/,/,/
本高2023届,6班,岑佳鼎,107,118,136,83,83,81,/,/,/
本高2023届,7班,班丹鹃,114,126,135,77,75,96,/,/,/
本高2023届,8班,邢创奔,120,84,115.5,66,59,66,/,/,/
本高2023届,9班,鲍郁雷,94,66,115,57,50,/,/,/,43
本高2023届,9班,昌鹤晋,73,88,106,66,64,61,/,/,/
本高2023届,9班,郑声迁,110,86,100,72,42,58,/,/,/
本高2023届,9班,伍麟军,113,74,93.5,56,48,66,/,/,/
本高2023届,10班,韦昶逸,103,102,125,77,55,66,/,/,/
本高2023届,10班,罗恩达,108,114,99,65,70,81,/,/,/
本高2023届,12班,骆珣卉,59,86,123,49,54,/,/,/,51
本高2023届,12班,郭蜜念,65,102,144.5,77,55,/,/,/,63
本高2023届,13班,吕豪弛,116,81,113,70,56,74,/,/,/
本高2023届,13班,任茵韵,122,91,111.5,58,57,68,/,/,/
本高2023届,13班,钟魁恩,108,90,112,46,58,75,/,/,/
本高2023届,13班,瞿俭榕,111,90,107.5,73,51,86,/,/,/
本高2023届,14班,郭巧绮,113,115,107.5,70,51,61,/,/,/
本高2023届,15班,葛煜斌,104,60,90.5,70,51,/,/,/,56
本高2023届,1班,幸章朴,112,103,116,58,58,78,/,/,/
本高2023届,1班,卫圣屹,108,101,112.5,69,67,77,/,/,/
本高2023届,2班,赖蒙可,104,75,81,/,/,39,66,67,/
本高2023届,2班,韩剑名,105,70,68.5,/,/,/,57,62,50
本高2023届,2班,孟瑾娆,102,65,125,/,/,/,68,58,45
本高2023届,2班,梅瑾月,120,79,128,/,/,/,84,77,77
本高2023届,2班,蒋柳琪,109,80,113.5,/,/,/,83,71,62
本高2023届,3班,翟琰祯,108,98,126.5,/,/,/,68,64,69
本高2023届,3班,郭彤默,111,104,134,/,/,66,71,72,/
本高2023届,3班,农蕴纳,112,44,123,/,/,/,65,71,62
本高2023届,4班,沈齐一,101,76,65.5,/,/,/,80,74,57
本高2023届,4班,顾帆嵘,28,83,114,/,/,71,83,78,/
本高2023届,4班,田殉晔,105,66,111.5,/,/,63,56,67,/
本高2023届,4班,莫西庄,101,78,88,/,/,42,67,65,/
本高2023届,4班,左冠斌,101,69,118.5,/,/,/,73,67,57
本高2023届,4班,戚鸣焱,87,53,106.5,/,/,/,63,57,23
本高2023届,5班,唐林杰,102,84,114,48,42,/,/,/,54
本高2023届,5班,水娜妮,73,98,95,61,65,/,/,/,60
本高2023届,5班,齐泰品,100,110,90.5,75,62,/,/,/,35
本高2023届,5班,郑惟蔷,91,82,110,57,46,/,/,/,59
本高2023届,6班,鲍标成,109,98,114,69,58,79,/,/,/
本高2023届,6班,滕迎枫,116,118,117.5,78,66,/,81,/,/
本高2023届,6班,吴丽婷,110,95,118.5,82,70,88,/,/,/
本高2023届,6班,高艳娥,115,128,113,83,70,/,/,/,55
本高2023届,7班,褚镇彬,112,112,132,/,/,80,76,83,/
本高2023届,8班,毛咏铎,112,123,114,69,72,84,/,/,/
本高2023届,8班,单日发,101,81,107.5,45,47,37,/,/,/
本高2023届,8班,彭灏岗,110,111,102,61,60,70,/,/,/
本高2023届,8班,袁运平,104,74,100,51,32,56,/,/,/
本高2023届,9班,伊柱通,102,54,82,52,32,53,/,/,/
本高2023届,9班,盛荔秋,98,99,112.5,75,38,69,/,/,/
本高2023届,9班,伏畅郁,114,45,59,40,24,/,36,/,/
本高2023届,9班,杜迅梅,111,95,126,61,44,/,79,/,/
本高2023届,9班,邵骊茵,114,106,102,73,68,80,/,/,/
本高2023届,9班,井队俭,93,101,111,59,63,/,78,/,/
本高2023届,9班,邓颉轶,36,98,105.5,70,52,71,/,/,/
本高2023届,9班,万创炳,103,83,112,66,69,/,75,/,/
本高2023届,9班,包念迅,108,106,109,83,79,/,/,/,63
本高2023届,10班,晏为妮,100,65,104,42,/,70,/,/,57
本高2023届,10班,骆凝娟,66,65,102,51,/,52,/,/,62
本高2023届,10班,林嫚泓,107,80,99,67,/,71,/,/,62
本高2023届,10班,秋泳薇,111,86,123,57,39,65,/,/,/
本高2023届,10班,金怡文,108,91,112.5,61,60,70,/,/,/
本高2023届,11班,冯兵弘,104,86,114.5,48,65,/,/,/,69
本高2023届,11班,童纯妹,97,35,108.5,49,38,/,/,/,42
本高2023届,11班,吕婉诗,105,89,115,53,46,/,/,/,56
本高2023届,12班,左忆馨,115,87,117,55,37,/,/,/,45
本高2023届,12班,龙攀战,35,39,104,43,31,/,/,/,30
本高2023届,12班,顾惠美,92,101,101,54,56,72,/,/,/
本高2023届,12班,祖菊慧,108,84,109.5,50,54,/,73,/,/
本高2023届,12班,范钟熠,121,81,140,84,68,72,/,/,/
本高2023届,12班,奚微铭,101,70,111,50,61,57,/,/,/
本高2023届,12班,莫丽谨,97,86,133,64,48,72,/,/,/
本高2023届,13班,乔达凝,97,98,114,70,65,85,/,/,/
本高2023届,13班,石冰尉,95,83,125,76,49,67,/,/,/
本高2023届,13班,梅亮钊,87,67,95.5,76,56,76,/,/,/
本高2023届,13班,支孝冰,97,82,91.5,64,61,73,/,/,/
本高2023届,13班,牧坤孟,108,88,105.5,71,53,65,/,/,/
本高2023届,14班,范丹亚,90,46,131.5,41,46,/,/,/,21
本高2023届,14班,李纯勋,106,87,102.5,50,47,/,75,/,/
本高2023届,14班,蒋泓川,115,93,110.5,71,45,/,70,/,/
本高2023届,14班,韶航珑,99,87,109.5,61,70,84,/,/,/
本高2023届,14班,许然西,102,93,106,53,33,55,/,/,/
本高2023届,14班,牧红爽,114,102,116.5,34,64,74,/,/,/
本高2023届,14班,邵姝凡,104,54,112,53,40,54,/,/,/
本高2023届,15班,俞想妤,84,42,86,51,25,69,/,/,/
本高2023届,15班,滑朝建,102,86,100.5,62,55,79,/,/,/
本高2023届,1班,徐冉为,108,123,128,67,73,76,/,/,/
本高2023届,1班,徐嵘音,109,109,121,87,63,/,/,/,77
本高2023届,1班,穆玫冰,111,132,108.5,72,72,72,/,/,/
本高2023届,2班,殷妃义,110,70,109,/,/,54,71,58,/
本高2023届,2班,钟贞凡,21,26,55,/,/,/,9,30,30
本高2023届,2班,吴涌钧,109,36,103,/,/,/,60,15,65
本高2023届,2班,江榕晶,113,68,107,/,/,/,76,70,52
本高2023届,3班,时城祯,112,92,123.5,/,/,76,68,60,/
本高2023届,3班,芮昭花,123,133,131.5,/,/,/,85,80,71
本高2023届,3班,姜渝锬,111,101,118.5,/,/,71,77,80,/
本高2023届,3班,汤歌莺,112,84,119,/,/,65,72,75,/
本高2023届,4班,怀茉琚,115,81,126,/,/,/,74,78,53
本高2023届,5班,薛芬菲,111,89,103.5,50,55,/,/,/,50
本高2023届,5班,姚隽耘,95,103,105,65,57,/,/,/,42
本高2023届,5班,仰霄宪,106,78,107.5,62,69,/,/,/,50
本高2023届,6班,高寒登,99,127,126,74,58,/,86,/,/
本高2023届,6班,颜斯谨,105,100,120.5,72,79,/,/,/,54
本高2023届,6班,昌樱素,113,114,146.5,55,62,82,/,/,/
本高2023届,7班,沈薇亚,113,88,124,83,77,85,/,/,/
本高2023届,7班,郦珏茹,116,125,127,94,83,92,/,/,/
本高2023届,7班,秦淳雪,101,124,124,83,70,78,/,/,/
本高2023届,8班,阮杏苹,97,97,121.5,37,57,51,/,/,/
本高2023届,8班,程纯驰,110,76,121.5,64,66,73,/,/,/
本高2023届,8班,瞿典珉,117,81,96.5,53,50,72,/,/,/
本高2023届,8班,齐隽香,63,114,118.5,83,53,81,/,/,/
本高2023届,9班,祖知杉,122,76,121.5,64,68,/,66,/,/
本高2023届,9班,毕嫣栋,102,91,97,49,56,65,/,/,/
本高2023届,10班,孙田轲,83,57,101,52,/,66,/,/,51
本高2023届,10班,孙贤实,107,133,146,80,/,92,/,/,66
本高2023届,10班,符鹏茂,114,86,126,47,62,75,/,/,/
本高2023届,10班,郭锨丁,119,103,114.5,76,66,79,/,/,/
本高2023届,10班,夏晔吉,102,81,102.5,73,/,62,/,/,65
本高2023届,11班,姜牧定,113,89,126.5,65,64,/,/,/,61
本高2023届,11班,宣霁娓,106,79,99,47,47,/,/,/,39
本高2023届,11班,钱昕乐,105,85,102.5,62,48,/,/,/,71
本高2023届,11班,裘羽谊,106,93,107.5,58,57,/,/,/,61
本高2023届,12班,宋琪淑,112,67,130.5,56,45,60,/,/,/
本高2023届,12班,郎甜雯,97,81,92,53,66,59,/,/,/
本高2023届,12班,马薇闯,108,106,124.5,79,67,/,74,/,/
本高2023届,13班,莫珑凝,120,90,112,73,47,66,/,/,/
本高2023届,13班,荣喜坤,106,77,98,69,42,60,/,/,/
本高2023届,13班,贡思溢,110,83,135,69,57,80,/,/,/
本高2023届,13班,伍琰忱,111,109,100,86,40,70,/,/,/
本高2023届,13班,魏融冶,110,64,105.5,65,50,55,/,/,/
本高2023届,13班,常仁宙,42,52,78.5,56,40,53,/,/,/
本高2023届,14班,金洵冲,78,81,99,52,43,75,/,/,/
本高2023届,15班,周恩禹,107,117,118,74,66,69,/,/,/
本高2023届,15班,徐屹友,103,105,120,75,71,71,/,/,/
本高2023届,15班,武品恩,107,95,104,59,58,61,/,/,/
本高2023届,1班,庞霁隽,109,79,117.5,64,54,/,/,/,51
本高2023届,1班,童歆瑶,109,105,120,49,45,55,/,/,/
本高2023届,1班,任晔喜,96,108,116,75,61,/,/,/,63
本高2023届,2班,诸冰朵,108,81,113,/,/,67,80,72,/
本高2023届,2班,宣子麟,107,99,123,/,/,/,84,72,57
本高2023届,2班,董盼竹,118,68,110.5,/,/,55,76,58,/
本高2023届,2班,凤榕贞,46,43,92.5,/,/,/,60,64,51
本高2023届,2班,郭晨朝,72,69,113.5,/,/,77,62,61,/
本高2023届,3班,翁晶恋,90,105,112.5,/,/,56,74,70,/
本高2023届,3班,芮韵习,108,132,121.5,/,/,72,84,79,/
本高2023届,3班,侯娆璐,120,94,103.5,/,/,/,87,77,64
本高2023届,4班,邹尤栋,50,63,41.5,/,/,/,43,64,27
本高2023届,4班,徐融仲,105,47,110,/,/,/,67,60,60
本高2023届,4班,蒙熠莺,109,71,114,/,/,/,82,75,48
本高2023届,4班,庞炜豪,129,111,128.5,/,/,/,87,74,76
本高2023届,4班,姚盈游,110,66,125.5,/,/,/,76,72,69
本高2023届,4班,怀朴魁,106,71,89,/,/,59,72,69,/
本高2023届,4班,范颜佳,95,66,113,/,/,/,63,56,39
本高2023届,4班,包冶荷,110,70,120,/,/,/,74,81,67
本高2023届,5班,秦萌芯,103,60,103.5,41,51,/,/,/,57
本高2023届,5班,郝仲勤,97,94,112,67,61,/,/,/,64
本高2023届,6班,杜姝若,105,74,117,48,55,/,79,/,/
本高2023届,6班,云野婕,105,104,118,64,54,/,/,/,56
本高2023届,7班,陆杉真,116,126,126.5,/,/,/,87,67,58
本高2023届,7班,瞿靖宜,103,117,108.5,80,62,88,/,/,/
本高2023届,8班,郜征如,110,91,113.5,71,51,61,/,/,/
本高2023届,8班,裴庚嘉,111,126,118.5,88,78,76,/,/,/
本高2023届,8班,纪彤荟,115,104,113,71,38,68,/,/,/
本高2023届,9班,尚青楷,90,111,108,76,74,/,82,/,/
本高2023届,9班,霍肠领,89,97,108,66,60,/,79,/,/
本高2023届,9班,缪旋奎,107,80,120.5,60,42,80,/,/,/
本高2023届,9班,奚玲红,/,111,124,64,45,64,/,/,/
本高2023届,10班,薛珂舜,105,86,110.5,59,/,64,/,/,58
本高2023届,10班,管杨忆,102,56,108.5,37,/,50,/,/,38
本高2023届,11班,宁雅容,104,76,130,68,68,/,/,/,60
本高2023届,11班,祖平锁,111,87,105,63,52,/,/,/,74
本高2023届,11班,富有权,117,91,108,79,65,/,/,/,61
本高2023届,11班,孔娟霜,111,69,96,44,45,/,/,/,37
本高2023届,11班,谢瑶竹,118,108,106.5,77,65,/,/,/,61
本高2023届,11班,褚强琰,97,81,88.5,47,60,/,/,/,33
本高2023届,11班,鲍柯元,113,109,133.5,69,69,/,/,/,64
本高2023届,11班,柯予楚,108,68,116,66,52,/,/,/,65
本高2023届,11班,龚千萱,103,60,123,42,51,/,/,/,76
本高2023届,12班,郁艾玥,64,74,101.5,69,52,68,/,/,/
本高2023届,12班,支霞露,44,91,118.5,43,47,26,/,/,/
本高2023届,12班,伏音昭,96,71,107,66,58,64,/,/,/
本高2023届,12班,何耘媛,115,80,114.5,83,59,73,/,/,/
本高2023届,12班,祁润熠,108,92,124.5,79,66,87,/,/,/
本高2023届,12班,秦泳烨,113,102,109,65,56,/,/,/,62
本高2023届,12班,郑非鹏,69,100,97.5,52,58,75,/,/,/
本高2023届,12班,束鑫天,119,95,/,59,59,77,/,/,/
本高2023届,13班,管谦革,111,80,100,55,41,73,/,/,/
本高2023届,13班,倪婵芯,102,54,106,67,43,68,/,/,/
本高2023届,14班,仰伶梦,103,108,122.5,68,81,80,/,/,/
本高2023届,14班,秋姝蕙,111,107,126,47,55,/,77,/,/
本高2023届,14班,苏昌飚,120,87,113.5,66,54,/,61,/,/
本高2023届,15班,童樱忆,108,90,123.5,46,47,48,/,/,/
本高2023届,1班,方芝沁,110,99,115.5,79,71,77,/,/,/
本高2023届,1班,武劫柏,119,128,130.5,61,66,/,/,/,73
本高2023届,1班,毕名飙,106,116,123,90,68,84,/,/,/
本高2023届,1班,伍琦婵,106,125,126,74,73,/,/,/,61
本高2023届,1班,葛延嘉,98,103,122.5,66,58,/,/,/,55
本高2023届,1班,常惟星,119,130,129,83,70,84,/,/,/
本高2023届,2班,姜林韧,95,85,129,/,/,/,78,71,47
本高2023届,2班,姜和牧,111,77,112.5,/,/,/,71,80,62
本高2023届,2班,秦涌双,128,106,134,/,/,61,89,75,/
本高2023届,2班,陶珑唯,111,95,125.5,/,/,77,80,79,/
本高2023届,2班,芮霁曦,111,48,117.5,/,/,/,63,60,52
本高2023届,2班,骆廷朔,11,16,7.5,/,/,/,12,/,15
本高2023届,2班,倪芝宝,102,89,118,/,/,/,89,72,57
本高2023届,2班,伏宽岱,106,86,106.5,/,/,68,69,69,/
本高2023届,3班,仲皓亮,104,81,126.5,/,/,78,75,78,/
本高2023届,3班,强松利,98,75,126.5,/,/,70,62,68,/
本高2023届,3班,嵇羚慧,104,90,135.5,/,/,/,79,74,56
本高2023届,3班,邱婷丹,96,94,117,/,/,64,63,56,/
本高2023届,3班,龙航卿,105,53,123,/,/,63,70,72,/
本高2023届,3班,宁均涌,108,94,136,/,/,80,73,84,/
本高2023届,4班,汤昶宁,43,41,69,/,/,/,52,/,50
本高2023届,4班,汪勉昀,111,88,121.5,/,/,/,78,85,75
本高2023届,4班,温桦舒,100,83,123.5,/,/,/,72,74,46
本高2023届,4班,巫蔓雅,94,71,113.5,/,/,/,76,83,71
本高2023届,4班,祝理炯,122,84,125,/,/,/,66,75,51
本高2023届,4班,劳如汉,100,61,105.5,/,/,55,59,66,/
本高2023届,4班,龙莉绚,103,93,115,/,/,/,65,62,45
本高2023届,4班,尤牧隽,108,91,105.5,/,/,61,72,61,/
本高2023届,5班,周悦月,118,90,106,80,65,/,/,/,78
本高2023届,5班,时晨腾,77,94,84.5,70,53,/,/,/,60
本高2023届,6班,薛东吉,97,111,114,68,68,/,/,/,50
本高2023届,6班,羿曼晨,112,105,119.5,66,67,80,/,/,/
本高2023届,6班,郁真婷,107,109,115,82,58,87,/,/,/
本高2023届,6班,蒋轶旭,119,107,132.5,83,66,/,/,/,83
本高2023届,6班,薛西翰,117,132,134,79,69,72,/,/,/
本高2023届,6班,秦裙嘉,107,79,138,60,60,81,/,/,/
本高2023届,6班,郜韶旎,73,38,118.5,31,37,58,/,/,/
本高2023届,6班,丁军陵,109,120,131,76,62,/,/,/,53
本高2023届,6班,谢勉子,103,121,123.5,82,65,68,/,/,/
本高2023届,7班,刘煦城,115,131,135.5,86,83,90,/,/,/
本高2023届,7班,常原焘,109,138,120.5,85,71,85,/,/,/
本高2023届,8班,农昀珠,94,97,104,80,45,61,/,/,/
本高2023届,8班,史化闯,93,104,102,69,47,58,/,/,/
本高2023届,8班,颜松坤,103,90,93.5,46,43,57,/,/,/
本高2023届,8班,舒莺靓,117,129,122.5,84,80,79,/,/,/
本高2023届,8班,姬营晗,108,116,122,70,79,77,/,/,/
本高2023届,8班,贡和福,104,77,81.5,56,40,57,/,/,/
本高2023届,8班,祖瑶韶,104,110,114,72,73,78,/,/,/
本高2023届,8班,焦盼姬,108,114,103,71,76,72,/,/,/
本高2023届,9班,颜璞蔚,117,92,111,67,73,80,/,/,/
本高2023届,9班,韦淞晨,122,97,111.5,53,37,/,71,/,/
本高2023届,9班,倪晔盼,56,84,72,92,82,/,/,/,27
本高2023届,9班,符奕游,24,27,64,33,18,/,33,/,/
本高2023届,9班,吕佳壮,112,98,115,72,52,/,/,/,76
本高2023届,9班,时澄娟,100,61,92,38,43,75,/,/,/
本高2023届,10班,戴碧婉,90,67,73.5,66,/,20,/,/,54
本高2023届,10班,宁桢旖,110,111,110.5,56,/,67,/,/,59
本高2023届,10班,周为君,109,41,108,58,/,85,/,/,74
本高2023届,10班,宫嘉深,115,72,112.5,44,/,72,/,/,41
本高2023届,10班,施如艾,98,91,111,45,43,52,/,/,/
本高2023届,10班,鲁暖习,102,118,118.5,76,72,69,/,/,/
本高2023届,10班,潘通争,108,83,124,68,44,42,/,/,/
本高2023届,11班,黄翠妤,102,91,87,51,48,/,/,/,57
本高2023届,11班,彭松朔,120,74,115,43,43,/,/,/,61
本高2023届,11班,焦柳韶,102,100,93.5,78,66,/,/,/,70
本高2023届,11班,诸丰乾,122,103,107,81,77,/,/,/,67
本高2023届,11班,符格霓,97,72,100,67,55,/,/,/,42
本高2023届,11班,惠化锴,116,85,99,75,71,/,/,/,56
本高2023届,11班,梅薇彬,102,105,106.5,58,70,/,/,/,59
本高2023届,11班,柳曦润,85,89,127.5,60,56,/,/,/,61
本高2023届,11班,曹江疆,111,84,96.5,45,45,/,/,/,49
本高2023届,12班,宣烈禄,74,101,118,75,67,77,/,/,/
本高2023届,12班,孙轶名,21,116,113,74,64,/,/,/,15
本高2023届,12班,万衡林,108,103,122,58,72,88,/,/,/
本高2023届,12班,孙瑾晗,131,97,123,72,66,/,69,/,/
本高2023届,12班,任坦将,100,72,95.5,61,64,66,/,/,/
本高2023届,13班,童铮墨,104,67,105,55,45,74,/,/,/
本高2023届,13班,刁赫锟,90,95,98.5,40,64,69,/,/,/
本高2023届,13班,司淞建,95,77,105,43,47,60,/,/,/
本高2023届,14班,孔珠恋,108,120,113.5,65,78,/,73,/,/
本高2023届,14班,云翰炳,106,74,117.5,63,40,/,69,/,/
本高2023届,14班,王沙琰,117,85,116.5,66,56,/,79,/,/
本高2023届,14班,祖薇实,95,65,118.5,58,43,/,/,/,51
本高2023届,14班,解如果,118,112,117.5,68,55,/,85,/,/
本高2023届,15班,刘颢路,107,70,122,59,41,61,/,/,/
本高2023届,15班,计祺献,103,95,110,67,53,/,/,/,59
本高2023届,15班,吉妙菱,103,61,99.5,48,44,/,74,/,/
本高2023届,15班,孟灵珍,102,84,89.5,68,68,73,/,/,/
本高2023届,15班,黄贤珉,101,90,101,91,57,/,/,/,45
本高2023届,15班,龚红浪,64,86,130,62,59,49,/,/,/
本高2023届,15班,时良欢,112,88,109,69,45,/,71,/,/
本高2023届,15班,诸舰壮,110,93,108.5,57,52,/,72,/,/
本高2023届,15班,管女恋,119,94,97.5,75,48,57,/,/,/
